glycan,Species,Genus,Family,Order,Class,Phylum,Kingdom,Domain,ref,glytoucan_id,predicted_taxonomy,glycan_type,immunogenicity,disease_association,disease_id,disease_sample,disease_direction,disease_ref,disease_species,tissue_sample,tissue_id,tissue_ref,tissue_species,Composition,readable
Fuc(a1-998)Gal(b1-3)[Neu5Ac(a2-6)]GalNAc,['Homo_sapiens'],['Homo'],['Hominidae'],['Primates'],['Mammalia'],['Chordata'],['Animalia'],['Eukarya'],['http://www.functionalglycomics.org/glycomics/SampleServlet?operationType=view&key=139'],G24569EC,Animalia,O,,[],[],[],[],[],[],['colon'],['UBERON:0001155'],['http://www.functionalglycomics.org/glycomics/SampleServlet?operationType=view&key=139'],['Homo_sapiens'],"{'dHex': 1, 'Hex': 1, 'Neu5Ac': 1, 'HexNAc': 1}",True
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[Fuc(a1-998)[Gal(b1-998)]GlcNAc(b1-6)]GalNAc,[],[],[],[],[],[],[],[],[],G71773FH,Animalia,O,,[],[],[],[],[],[],[],[],[],[],"{'dHex': 3, 'Hex': 4, 'HexNAc': 4}",True
Glc(b1-8)Kdn(a2-6)Glc,"['Brevibacterium_aurantiacum', 'Streptomyces_albus']","['Brevibacterium', 'Streptomyces']","['Brevibacteriaceae', 'Actinomycetaceae']","['Actinomycetales', 'Actinomycetales']","['Actinobacteria', 'Actinobacteria']","['Actinobacteria', 'Actinobacteria']","['Bacteria', 'Bacteria']","['Bacteria', 'Bacteria']","['https://www.sciencedirect.com/science/article/pii/S0008621515003912', 'https://pubmed.ncbi.nlm.nih.gov/27055525/']",,,,,[],[],[],[],[],[],[],[],[],[],"{'Hex': 2, 'Kdn': 1}",True
Gal(b1-998)GlcNAc(b1-998)[GlcNAc(b1-998)]Man(a1-998)[GlcNAc(b1-998)[GlcNAc(b1-998)]Man(a1-998)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-998)]GlcNAc,[],[],[],[],[],[],[],[],[],G51882FM,Animalia,N,,[],[],[],[],[],[],[],[],[],[],"{'Hex': 4, 'HexNAc': 6, 'dHex': 1}",True
QuiNAc(b1-3)Rha(a1-3)Rha(a1-2)Rha(a1-3)D-FucNAc(a1-2)QuiNAc,['Aeromonas_veronii'],['Aeromonas'],['Aeromonadaceae'],['Aeromonadales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria'],[''],,,,,[],[],[],[],[],[],[],[],[],[],{},True
Fuc(a1-999)Gal(a1-999)[Fuc(a1-999)]GlcNAc(a1-999)Gal(a1-999)[Fuc(a1-999)]GlcNAc(a1-999)[Fuc(a1-999)Gal(a1-999)[Fuc(a1-999)]GlcNAc(a1-999)]Gal(a1-999)Glc,[],[],[],[],[],[],[],[],[],G45275NN,Animalia,,,[],[],[],[],[],[],[],[],[],[],"{'dHex': 5, 'Hex': 5, 'HexNAc': 3}",True
Fuc(a1-998)HexNAc(a1-999)Gal(a1-999)HexNAc(a1-999)[Neu5Gc(a2-998)]GalNAc,['Salmo_salar'],['Salmo'],['Salmonidae'],['Salmoniformes'],['Actinopterygii'],['Chordata'],['Animalia'],['Eukarya'],['https://pubmed.ncbi.nlm.nih.gov/33540792/'],,,O,,[],[],[],[],[],[],[],[],[],[],"{'dHex': 1, 'HexNAc': 3, 'Hex': 1, 'Neu5Gc': 1}",True
Gal2Ac(a1-999)[Fuc(a1-999)]Gal,[],[],[],[],[],[],[],[],[],G57235MZ,Animalia,,,[],[],[],[],[],[],[],[],[],[],"{'Hex': 2, 'dHex': 1, 'Ac': 1}",True
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,['undetermined'],['undetermined'],['Apidae'],['Hymenoptera'],['Insecta'],['Arthropoda'],['Animalia'],['Eukarya'],[''],G80019MD,,N,,[],[],[],[],[],[],[],[],[],[],"{'HexNAc': 4, 'dHex': 1, 'Hex': 3}",True
Glc(a1-3)Man(a1-2)Man(a1-2)Man1Me,[],[],[],[],[],[],[],[],[],G58365BL,Fungi,,,[],[],[],[],[],[],[],[],[],[],"{'Hex': 4, 'Me': 1}",True
Gal2S(b1-4)[Glc(b1-6)]Gal3S,"['Pseudomonas_sp', 'undetermined']","['Pseudomonas', 'Pseudomonas']","['Pseudomonadaceae', 'Pseudomonadaceae']","['Pseudomonadales', 'Pseudomonadales']","['Gammaproteobacteria', 'Gammaproteobacteria']","['Proteobacteria', 'Proteobacteria']","['Bacteria', 'Bacteria']","['Bacteria', 'Bacteria']","['https://pubmed.ncbi.nlm.nih.gov/24518985/', '']",G04740OV,,,,[],[],[],[],[],[],[],[],[],[],"{'Hex': 3, 'S': 2}",True
Gal(a1-999)Gal(a1-999)GlcNAc(a1-999)[Gal(a1-999)Gal(a1-999)GlcNAc(b1-998)]Man(a1-998)[Gal(a1-999)Gal(a1-999)Gal(b1-998)GlcNAc(b1-998)Man(a1-998)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-998)]GlcNAc,[],[],[],[],[],[],[],[],[],G47215FV,Animalia,N,,[],[],[],[],[],[],[],[],[],[],"{'Hex': 10, 'HexNAc': 6, 'dHex': 1}",True
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc,[],[],[],[],[],[],[],[],[],G77285LE,Bacteria,,,[],[],[],[],[],[],[],[],[],[],"{'Hex': 5, 'HexNAc': 3}",True
GlcNAc(a1-999)[Neu5Ac(a2-998)Gal(b1-998)GlcNAc(b1-2)Man(a1-3)][Man(a1-998)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,[],[],[],[],[],[],[],[],[],G72456YE,Animalia,N,,[],[],[],[],[],[],[],[],[],[],"{'HexNAc': 4, 'Neu5Ac': 1, 'Hex': 5}",True
Glc6Ac(b1-2)Glc(a1-2)FrufOBzOCin,['Polygala_tenuifolia'],['Polygala'],['Polygalaceae'],['Fabales'],['Dicotyledons'],['Angiosperms'],['Plantae'],['Eukarya'],[''],,,,,[],[],[],[],[],[],[],[],[],[],{},True
Gal3S(a1-999)GlcNAc(a1-999)Gal(a1-999)[Gal3S(a1-999)GlcNAc(a1-999)]GalNAc,[],[],[],[],[],[],[],[],[],G53018ER,Animalia,,,[],[],[],[],[],[],[],[],[],[],"{'Hex': 3, 'HexNAc': 3, 'S': 2}",True
L-QuiNAc(a1-4)Glc(a1-3)L-QuiNAc(a1-4)Glc(a1-4)Glc,['Rickettsia_typhi'],['Rickettsia'],['Rickettsiaceae'],['Rickettsiales'],['Alphaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria'],['https://pubmed.ncbi.nlm.nih.gov/26435145/'],,,,,[],[],[],[],[],[],[],[],[],[],{},True
Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)Glc1Cer,"['Homo_sapiens', 'Sus_scrofa']","['Homo', 'Sus']","['Hominidae', 'Suidae']","['Primates', 'Artiodactyla']","['Mammalia', 'Mammalia']","['Chordata', 'Chordata']","['Animalia', 'Animalia']","['Eukarya', 'Eukarya']","['https://www.sciencedirect.com/science/article/pii/S0021925822001727', 'https://pubmed.ncbi.nlm.nih.gov/2081734/']",,,lipid,,['stomach_cancer'],['DOID:10534'],['tumor'],['down'],['https://www.sciencedirect.com/science/article/pii/S0021925822001727'],['Homo_sapiens'],"['stomach', 'small_intestine', 'kidney', 'ureter', 'renal_artery', 'erythrocyte', 'kidney']","['UBERON:0000945', 'UBERON:0002108', 'UBERON:0002113', 'UBERON:0000056', 'UBERON:0001184', 'CL:0000232', 'UBERON:0002113']","['https://www.sciencedirect.com/science/article/pii/S0021925822001727', 'https://pubmed.ncbi.nlm.nih.gov/6198960/', 'https://pubmed.ncbi.nlm.nih.gov/2249988/', 'https://pubmed.ncbi.nlm.nih.gov/2249988/', 'https://pubmed.ncbi.nlm.nih.gov/2249988/', 'https://pubmed.ncbi.nlm.nih.gov/4041428/', 'https://pubmed.ncbi.nlm.nih.gov/2081734/']","['Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Sus_scrofa']","{'dHex': 2, 'HexNAc': 2, 'Hex': 3}",True
Galf(b1-6)Gal(b1-3)GalNAcOP(a1-6)GalNAc(a1-3)[Rha(a1-2)]Rha(b1-4)Glc(b1-6)Galf,['Streptococcus_oralis'],['Streptococcus'],['Streptococcaceae'],['Lactobacillales'],['Bacilli'],['Firmicutes'],['Bacteria'],['Bacteria'],[''],,,,,[],[],[],[],[],[],[],[],[],[],"{'Hex': 4, 'HexNAc': 2, 'dHex': 2, 'P': 1}",True
GlcNCm1Vac(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)[FucOMe(a1-6)]GlcNAc,['Bradyrhizobium_elkanii'],['Bradyrhizobium'],['Bradyrhizobiaceae'],['Rhizobiales'],['Alphaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria'],[''],,,,,[],[],[],[],[],[],[],[],[],[],"{'HexN': 1, 'HexNAc': 3, 'dHex': 1, 'Me': 1}",True
Rha(b1-4)Glc(b1-3)Rha,[],[],[],[],[],[],[],[],[],G96417YJ,Bacteria,,,[],[],[],[],[],[],[],[],[],[],"{'dHex': 2, 'Hex': 1}",True
Xyl(a1-6)Glc(b1-4)[Xyl(a1-6)]Glc(b1-4)[Xyl(b1-6)]Glc(b1-4)Glc,[],[],[],[],[],[],[],[],[],G09586PQ,Plantae,,,[],[],[],[],[],[],[],[],[],[],"{'Pen': 3, 'Hex': 4}",True
Glc6AcOPGro(a1-4)Gal(a1-3)GalOAc(b1-4)Glc(b1-6)Glc6AcOPGro,['Streptococcus_pneumoniae'],['Streptococcus'],['Streptococcaceae'],['Lactobacillales'],['Bacilli'],['Firmicutes'],['Bacteria'],['Bacteria'],[''],,,,,[],[],[],[],[],[],[],[],[],[],"{'Hex': 5, 'P': 2, 'Ac': 3}",True
GlcA(b1-3)Gal(b1-3)GlcNAc(b1-2)[GlcA(b1-3)Gal(b1-3)GlcNAc(b1-4)]Man(a1-3)[ManOS(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Apis_mellifera'],['Apis'],['Apidae'],['Hymenoptera'],['Insecta'],['Arthropoda'],['Animalia'],['Eukarya'],['https://pubmed.ncbi.nlm.nih.gov/31398379/'],,,N,,[],[],[],[],[],[],[],[],[],[],"{'HexA': 2, 'Hex': 5, 'HexNAc': 4, 'dHex': 1, 'S': 1}",True
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)[GalOS(b1-4)GlcNAc(b1-4)]Man(a1-3)[Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],['Homo'],['Hominidae'],['Primates'],['Mammalia'],['Chordata'],['Animalia'],['Eukarya'],[''],,,N,0.0,[],[],[],[],[],[],[],[],[],[],"{'Neu5Ac': 3, 'Hex': 7, 'HexNAc': 7, 'dHex': 1, 'S': 1}",True
Qui(a1-999)Xyl,[],[],[],[],[],[],[],[],[],G72864FN,Animalia,,,[],[],[],[],[],[],[],[],[],[],"{'dHex': 1, 'Pen': 1}",True
Xyl(a1-999)D-Ara(a1-999)Glc,[],[],[],[],[],[],[],[],[],G73528RI,Plantae,,,[],[],[],[],[],[],[],[],[],[],"{'Pen': 2, 'Hex': 1}",True
Gal(b1-3)[GlcNAc(b1-6)][D-Fuc(a1-2)]Gal(b1-3)[GlcNAc6S(b1-6)]GalNAc,[],[],[],[],[],[],[],[],[],G79445BT,Animalia,O,,[],[],[],[],[],[],[],[],[],[],"{'Hex': 2, 'HexNAc': 3, 'dHex': 1, 'S': 1}",True
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,"['Bos_taurus', 'Chlorocebus_aethiops', 'Cricetulus_griseus', 'Danio_rerio', 'Desmodus_rotundus', 'Homo_sapiens', 'Mesocricetus_auratus', 'MurineLeukemia_Virus', 'Mus_musculus', 'Sus_scrofa', 'Sindbis_virus', 'undetermined', 'Gallus_gallus', 'Rattus_norvegicus', 'Ovis_aries']","['Bos', 'Chlorocebus', 'Cricetulus', 'Danio', 'Desmodus', 'Homo', 'Mesocricetus', 'Gammaretrovirus', 'Mus', 'Sus', 'Alphavirus', 'undetermined', 'Gallus', 'Rattus', 'Ovis']","['Bovidae', 'Cercopithecidae', 'Cricetidae', 'Cyprinidae', 'Phyllostomidae', 'Hominidae', 'Cricetidae', 'Retroviridae', 'Muridae', 'Suidae', 'Togaviridae', 'Cricetidae', 'Phasianidae', 'Muridae', 'Bovidae']","['Artiodactyla', 'Primates', 'Rodentia', 'Cypriniformes', 'Chiroptera', 'Primates', 'Rodentia', 'Ortervirales', 'Rodentia', 'Artiodactyla', 'Martellivirales', 'Rodentia', 'Galliformes', 'Rodentia', 'Artiodactyla']","['Mammalia', 'Mammalia', 'Mammalia', 'Actinopterygii', 'Mammalia', 'Mammalia', 'Mammalia', 'Revtraviricetes', 'Mammalia', 'Mammalia', 'Alsuviricetes', 'Mammalia', 'Aves', 'Mammalia', 'Mammalia']","['Chordata', 'Chordata', 'Chordata', 'Chordata', 'Chordata', 'Chordata', 'Chordata', 'Artverviricota', 'Chordata', 'Chordata', 'Kitrinoviricota', 'Chordata', 'Chordata', 'Chordata', 'Chordata']","['Animalia', 'Animalia', 'Animalia', 'Animalia', 'Animalia', 'Animalia', 'Animalia', 'Pararnavirae', 'Animalia', 'Animalia', 'Orthornavirae', 'Animalia', 'Animalia', 'Animalia', 'Animalia']","['Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Virus', 'Eukarya', 'Eukarya', 'Virus', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya']","['', '', '', 'https://academic.oup.com/glycob/article/27/3/228/2656954', 'https://pubmed.ncbi.nlm.nih.gov/9061366/', '', '', '', '', '', '', '', 'https://pubmed.ncbi.nlm.nih.gov/35136109/', 'https://unicarb-dr.glycosmos.org/references/351', 'https://unicarb-dr.glycosmos.org/references/352']",G52257BG,,N,0.0,[],[],[],[],[],[],"['alveolus_of_lung', 'colon', 'ovary', 'mammalian_vulva', 'placenta', 'zone_of_skin', 'kidney', 'urine', 'blood', 'prostate_gland', 'OCI_AML2_cell_line', 'TF_1_cell_line', 'ME_1_cell_line', 'KG_1a_cell_line', 'M_07e_cell_line', 'NB_4_cell_line', 'AML_193_cell_line', 'HEL92_1_7_cell_line', 'Kasumi_1_cell_line', 'HEL_cell_line', 'THP_1_cell_line', 'MOLM_13_cell_line', 'OCI_AML3_cell_line', 'HL_60_cell_line', 'KG_1_cell_line', 'EOL_1_cell_line', 'ML_1_cell_line', 'PLB_985_cell_line', 'MV4_11_cell_line', 'trachea', 'lung', 'muscle_of_leg', 'heart', 'heart', 'VU-147T_cell_line', 'SCC_25_cell_line', 'Cal-27_cell_line', 'SCC-9_cell_line', 'FaDu_cell_line', '2A3_cell_line', 'heart', 'muscle_structure', 'muscle_structure', 'muscle_structure']","['UBERON:0002299', 'UBERON:0001155', 'UBERON:0000992', 'UBERON:0000997', 'UBERON:0001987', 'UBERON:0000014', 'UBERON:0002113', 'UBERON:0001088', 'UBERON:0000178', 'UBERON:0002367', 'CVCL_1619', 'CVCL_0559', 'CVCL_L911', 'CVCL_1824', 'CVCL_2106', 'CVCL_0005', 'CVCL_1071', 'CVCL_2481', 'CVCL_0589', 'CVCL_0001', 'CVCL_0006', 'CVCL_2119', 'CVCL_1844', 'CVCL_0002', 'CVCL_0374', 'CVCL_0258', 'CVCL_IQ95', 'CVCL_2162', 'CVCL_0064', 'UBERON:0003126', 'UBERON:0002048', 'UBERON:0001383', 'UBERON:0000948', 'UBERON:0000948', 'cellosaurus:CVCL_L895', 'cellosaurus:CVCL_1682', 'cellosaurus:CVCL_1107', 'cellosaurus:CVCL_1685', 'cellosaurus:CVCL_1218', 'cellosaurus:CVCL_0D71', 'UBERON:0000948', 'UBERON:0005090', 'UBERON:0005090', 'UBERON:0005090']","['https://doi.org/10.1111/febs.14431', 'https://pubmed.ncbi.nlm.nih.gov/26085185/', 'https://doi.org/10.1093/glycob/10.3.251', 'https://doi.org/10.1093/glycob/10.9.901', 'https://doi.org/10.1111/j.1432-1033.1996.0076n.x', 'https://doi.org/10.1046/j.1432-1327.1999.00105.x', 'https://doi.org/10.1016/0014-5793(95)00441-b', 'https://doi.org/10.1111/j.1432-1033.1992.tb17362.x', 'https://www.mdpi.com/2077-0383/10/3/516', 'https://www.mcponline.org/article/S1535-9476(20)35140-9/fulltext', 'https://pubmed.ncbi.nlm.nih.gov/34831278/', 'https://pubmed.ncbi.nlm.nih.gov/34831278/', 'https://pubmed.ncbi.nlm.nih.gov/34831278/', 'https://pubmed.ncbi.nlm.nih.gov/34831278/', 'https://pubmed.ncbi.nlm.nih.gov/34831278/', 'https://pubmed.ncbi.nlm.nih.gov/34831278/', 'https://pubmed.ncbi.nlm.nih.gov/34831278/', 'https://pubmed.ncbi.nlm.nih.gov/34831278/', 'https://pubmed.ncbi.nlm.nih.gov/34831278/', 'https://pubmed.ncbi.nlm.nih.gov/34831278/', 'https://pubmed.ncbi.nlm.nih.gov/34831278/', 'https://pubmed.ncbi.nlm.nih.gov/34831278/', 'https://pubmed.ncbi.nlm.nih.gov/34831278/', 'https://pubmed.ncbi.nlm.nih.gov/34831278/', 'https://pubmed.ncbi.nlm.nih.gov/34831278/', 'https://pubmed.ncbi.nlm.nih.gov/34831278/', 'https://pubmed.ncbi.nlm.nih.gov/34831278/', 'https://pubmed.ncbi.nlm.nih.gov/34831278/', 'https://pubmed.ncbi.nlm.nih.gov/34831278/', 'https://pubmed.ncbi.nlm.nih.gov/35136109/', 'https://pubmed.ncbi.nlm.nih.gov/35136109/', 'https://unicarb-dr.glycosmos.org/references/364', 'https://unicarb-dr.glycosmos.org/references/351', 'https://unicarb-dr.glycosmos.org/references/352', 'https://pubmed.ncbi.nlm.nih.gov/36289103/', 'https://pubmed.ncbi.nlm.nih.gov/36289103/', 'https://pubmed.ncbi.nlm.nih.gov/36289103/', 'https://pubmed.ncbi.nlm.nih.gov/36289103/', 'https://pubmed.ncbi.nlm.nih.gov/36289103/', 'https://pubmed.ncbi.nlm.nih.gov/36289103/', 'https://pubmed.ncbi.nlm.nih.gov/36509839/', 'https://pubmed.ncbi.nlm.nih.gov/36809004/', 'https://pubmed.ncbi.nlm.nih.gov/36809004/', 'https://pubmed.ncbi.nlm.nih.gov/36809004/']","['Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Gallus_gallus', 'Gallus_gallus', 'Mus_musculus', 'Rattus_norvegicus', 'Ovis_aries', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Danio_rerio', 'Bos_taurus', 'Ovis_aries', 'Sus_scrofa']","{'Neu5Ac': 2, 'Hex': 5, 'HexNAc': 4, 'dHex': 1}",True
Gal(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-998)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-998)]Man(b1-4)GlcNAc(b1-4)GlcNAc,['Danio_rerio'],['Danio'],['Cyprinidae'],['Cypriniformes'],['Actinopterygii'],['Chordata'],['Animalia'],['Eukarya'],['https://www.nature.com/articles/s41467-018-06950-3'],G00211WY,,N,,[],[],[],[],[],[],[],[],[],[],"{'Hex': 6, 'dHex': 1, 'HexNAc': 4, 'Neu5Ac': 1}",True
